"streetlight_model","streetlight_type","streetlight_wattage","longitude","latitude"
"COBRA","IND","165.0","-117.24510002","32.84946662"
"COBRA","IND","85.0","-117.22179709","32.84471944"
"COBRA","IND","85.0","-117.22864402","32.84309927"
"COBRA","IND","85.0","-117.2261741","32.84357266"
"COBRA","IND","85.0","-117.22877264","32.84102885"
"COBRA","IND","85.0","-117.22547742","32.82882806"
"COBRA","IND","85.0","-117.22075681","32.82833492"
"COBRA","IND","85.0","-117.21564171","32.83118856"
"COBRA","IND","85.0","-117.21566871","32.8313656"
"COBRA","IND","85.0","-117.2160291","32.83135071"
"COBRA","IND","85.0","-117.21304542","32.82875295"
"COBRA","IND","85.0","-117.21332032","32.82844352"
"COBRA","IND","85.0","-117.21074799","32.82793062"
"COBRA","IND","85.0","-117.23615778","32.86208588"
"COBRA","IND","85.0","-117.23607197","32.86233758"
"COBRA","IND","85.0","-117.23736142","32.85531865"
"COBRA","IND","85.0","-117.23733179","32.85633194"
"COBRA","IND","85.0","-117.23731797","32.8572995"
"COBRA","IND","85.0","-117.23643972","32.8621736"
"COBRA","IND","85.0","-117.21541593","32.85132097"
"COBRA","IND","85.0","-117.21089512","32.86171623"
"COBRA","IND","85.0","-117.21098647","32.85420146"
"COBRA","IND","85.0","-117.21137136","32.85198873"
"COBRA","IND","85.0","-117.21328114","32.85094426"
"COBRA","IND","85.0","-117.21349161","32.85091756"
"COBRA","IND","85.0","-117.21652462","32.85164922"
"COBRA","IND","85.0","-117.21692321","32.85170543"
"COBRA","IND","85.0","-117.21703829","32.85141452"
"COBRA","IND","85.0","-117.21669202","32.85137433"
"COBRA","IND","85.0","-117.21520154","32.85098571"
"COBRA","IND","85.0","-117.21344152","32.85065628"
"COBRA","IND","85.0","-117.21323458","32.85066856"
"COBRA","IND","85.0","-117.23638026","32.86237132"
"COBRA","IND","85.0","-117.23969889","32.85217915"
"COBRA","IND","55.0","-117.2395446","32.851117"
"COBRA","IND","55.0","-117.24600056","32.84369024"
"COBRA","IND","85.0","-117.24434581","32.84463969"
"COBRA","IND","165.0","-117.21325341","32.82881941"
"COBRA","IND","165.0","-117.2159838","32.83113494"
"COBRA","IND","165.0","-117.21318917","32.82848012"
"COBRA","IND","85.0","-117.2209293","32.84626192"
"COBRA","IND","85.0","-117.22072857","32.84603099"
"COBRA","IND","85.0","-117.22467836","32.84988852"
"COBRA","IND","85.0","-117.22279732","32.83478171"
"COBRA","IND","55.0","-117.22756509","32.85203761"
"COBRA","IND","55.0","-117.22570981","32.8519473"
"COBRA","IND","85.0","-117.2233743","32.8464815"
"COBRA","IND","85.0","-117.22322782","32.85198655"
"COBRA","IND","85.0","-117.22361493","32.83020699"
"COBRA","IND","85.0","-117.21903152","32.86194982"
"COBRA","IND","85.0","-117.22105945","32.85264633"
"COBRA","IND","85.0","-117.22185875","32.85218217"
"COBRA","IND","85.0","-117.22152007","32.85223087"
"COBRA","IND","85.0","-117.21840464","32.86189075"
"COBRA","IND","85.0","-117.2178129","32.83325439"
"COBRA","IND","165.0","-117.22500618","32.85822697"
"COBRA","IND","165.0","-117.22467968","32.85931219"
"COBRA","IND","165.0","-117.2332096","32.8622504"
"COBRA","IND","85.0","-117.23437979","32.85988324"
"COBRA","IND","85.0","-117.21544433","32.83533086"
"COBRA","IND","85.0","-117.2390216","32.8622628"
"COBRA","IND","85.0","-117.22097865","32.83659742"
"COBRA","IND","165.0","-117.23202108","32.855538"
"COBRA","IND","85.0","-117.21458307","32.85514412"
"COBRA","IND","85.0","-117.22970697","32.84178177"
"COBRA","IND","85.0","-117.23110635","32.85814164"
"COBRA","IND","85.0","-117.23096458","32.85942696"
"COBRA","IND","85.0","-117.22131484","32.83413438"
"COBRA","IND","85.0","-117.22354992","32.83470714"
"COBRA","IND","85.0","-117.22370819","32.83599052"
"COBRA","IND","85.0","-117.22174954","32.83710873"
"COBRA","IND","85.0","-117.22149888","32.83635424"
"COBRA","IND","85.0","-117.2224961","32.83558869"
"COBRA","IND","165.0","-117.24347957","32.84662121"
"COBRA","IND","165.0","-117.24259755","32.84607549"
"COBRA","IND","165.0","-117.24299841","32.84731698"
"COBRA","IND","165.0","-117.24298497","32.84665062"
"COBRA","IND","165.0","-117.2433247","32.84740295"
"COBRA","IND","165.0","-117.24400205","32.84711088"
"COBRA","IND","85.0","-117.22119299","32.84517228"
"COBRA","IND","165.0","-117.24556872","32.85439416"
"COBRA","IND","165.0","-117.24545603","32.8532081"
"COBRA","IND","85.0","-117.24429358","32.82982412"
"COBRA","LPS","0.0","-117.21059354","32.83530526"
"COBRA","LPS","0.0","-117.21079863","32.83498463"
"COBRA","LPS","180.0","-117.2120833","32.83523609"
"COBRA","IND","85.0","-117.21258482","32.83177394"
"COBRA","IND","85.0","-117.21780411","32.83676986"
"COBRA","IND","85.0","-117.21607083","32.8466923"
"COBRA","IND","85.0","-117.23987458","32.85703598"
"COBRA","IND","85.0","-117.22467396","32.85196093"
"COBRA","IND","85.0","-117.23151648","32.85626831"
"COBRA","IND","165.0","-117.23650582","32.85089136"
"COBRA","IND","150.0","-117.21967586","32.85226083"
"COBRA","IND","85.0","-117.23442324","32.84899244"
"SHOEBOX","HPS","0.0","-117.21076336","32.85103889"
"SHOEBOX","HPS","0.0","-117.21107856","32.85090924"
"SHOEBOX","HPS","0.0","-117.21089141","32.85091809"
"SHOEBOX","HPS","0.0","-117.2107007","32.85090956"
"SHOEBOX","HPS","0.0","-117.21108246","32.85079433"
"SHOEBOX","HPS","0.0","-117.21089773","32.85079658"
"SHOEBOX","HPS","0.0","-117.21071352","32.85079183"
"SHOEBOX","HPS","","-117.21107826","32.85068725"
"SHOEBOX","HPS","0.0","-117.21088514","32.85069289"
"SHOEBOX","HPS","0.0","-117.21069135","32.85069401"
"SHOEBOX","HPS","","-117.21108811","32.85054696"
"SHOEBOX","HPS","","-117.21108362","32.85043025"
"SHOEBOX","HPS","0.0","-117.21087799","32.85042179"
"SHOEBOX","HPS","0.0","-117.21068923","32.85042951"
"SHOEBOX","HPS","0.0","-117.21089157","32.85032464"
"SHOEBOX","HPS","0.0","-117.2106904","32.8503314"
"SHOEBOX","","0.0","-117.21059216","32.85091815"
"TENNIS COURT LIGHTING","HPS","0.0","-117.21049166","32.85074848"
"SHOEBOX","HPS","0.0","-117.2104911","32.85032802"
"COBRA","HPS","135.0","-117.24524527","32.85337711"
"COBRA","LPS","180.0","-117.23496202","32.85791949"
"SHOEBOX","","","-117.23424141","32.85729197"
"COBRA","","0.0","-117.23429153","32.85758476"
"COBRA","LPS","180.0","-117.23422096","32.85793061"
"COBRA","HPS","180.0","-117.23353761","32.85763106"
"COBRA","LPS","180.0","-117.23428686","32.85757336"
"COBRA","","0.0","-117.23391654","32.85741359"
"COBRA","LPS","180.0","-117.23486417","32.85688201"
"COBRA","","0.0","-117.23422778","32.85743555"
"COBRA","HPS","180.0","-117.23415118","32.85653091"
"COBRA","LPS","180.0","-117.23380665","32.85799493"
"COBRA","IND","165.0","-117.23476298","32.84937106"
"COBRA","IND","165.0","-117.23469766","32.84899477"
"COBRA","IND","165.0","-117.23560552","32.85026912"
"COBRA","IND","165.0","-117.23583219","32.84997935"
"COBRA","IND","165.0","-117.23562316","32.84985514"
"COBRA","IND","165.0","-117.23450898","32.84920169"
"COBRA","IND","55.0","-117.2450054","32.84387945"
"COBRA","IND","85.0","-117.22302819","32.8532394"
"COBRA","LPS","180.0","-117.21131972","32.83482275"
"COBRA","LPS","0.0","-117.2119661","32.83482375"
"COBRA","HPS","150.0","-117.24572816","32.85238371"
"COBRA","IND","85.0","-117.2317994","32.83309963"
"COBRA","IND","165.0","-117.21942762","32.84640417"
"COBRA","IND","165.0","-117.21971269","32.84619279"
"TEARDROP","LPS","55.0","-117.25024188","32.95586779"
"TEARDROP","LPS","55.0","-117.24800204","32.95727524"
"TEARDROP","LPS","55.0","-117.24851275","32.95381114"
"TEARDROP","LPS","55.0","-117.25111932","32.95366968"
"TEARDROP","LPS","55.0","-117.25207283","32.95482879"
"TEARDROP","LPS","55.0","-117.25258689","32.95486602"
"TEARDROP","LPS","55.0","-117.24633488","32.94689231"
"TEARDROP","LPS","55.0","-117.24738627","32.9464507"
"TEARDROP","LPS","55.0","-117.2462496","32.9334368"
"TEARDROP","LPS","55.0","-117.2458161","32.93553821"
"TEARDROP","LPS","55.0","-117.24483536","32.93590362"
"TEARDROP","LPS","55.0","-117.24460216","32.93634588"
"TEARDROP","LPS","55.0","-117.24401262","32.93592804"
"COBRA","IND","85.0","-117.24927883","32.9331475"
"COBRA","IND","85.0","-117.2489609","32.93382516"
"COBRA","IND","85.0","-117.2497449","32.93406135"
"SHOEBOX","LPS","150.0","-117.25264331","32.93292699"
"COBRA","IND","85.0","-117.25411203","32.93642642"
"COBRA","IND","85.0","-117.25447939","32.93665641"
"TEARDROP","LPS","55.0","-117.24450088","32.93780363"
"TEARDROP","LPS","55.0","-117.24476041","32.93902102"
"TEARDROP","LPS","55.0","-117.24439148","32.94068745"
"TEARDROP","LPS","55.0","-117.24415529","32.94139096"
"TEARDROP","LPS","55.0","-117.24443791","32.94246341"
"TEARDROP","LPS","55.0","-117.24566956","32.94235148"
"COBRA","IND","85.0","-117.24869391","32.94922163"
"COBRA","LPS","55.0","-117.21820152","32.95121151"
"TEARDROP","LPS","55.0","-117.24723292","32.95750547"
"PENDANT","LPS","55.0","-117.21216439","32.95335073"
"SHOEBOX","LPS","150.0","-117.25176419","32.93252555"
"COBRA","HPS","150.0","-117.22596112","32.94721152"
"SHOEBOX","HPS","150.0","-117.25424226","32.93371292"
"SHOEBOX","HPS","150.0","-117.25344016","32.93330565"
"TEARDROP","LPS","55.0","-117.25103839","32.95719626"
"TEARDROP","LPS","55.0","-117.24738522","32.94716133"
"TEARDROP","LPS","55.0","-117.24390736","32.93970571"
"TEARDROP","LPS","55.0","-117.24530918","32.94114355"
"TEARDROP","LPS","150.0","-117.2467751","32.94439336"
"TEARDROP","LPS","55.0","-117.24576378","32.94556423"
"TEARDROP","HPS","150.0","-117.245881","32.94776564"
"TEARDROP","LPS","55.0","-117.24751117","32.95300433"
"COBRA","LPS","55.0","-117.21752734","32.95086654"
"PENDANT","LPS","55.0","-117.21089932","32.95327805"
"PENDANT","LPS","55.0","-117.21063988","32.95107229"
"COBRA","HPS","150.0","-117.2501901","32.93343611"
"COBRA","IND","85.0","-117.25125644","32.93308125"
"TEARDROP","LPS","55.0","-117.24961443","32.95437639"
"COBRA","HPS","150.0","-117.25071884","32.94789793"
"COBRA","IND","85.0","-117.25677742","32.93894511"
"TEARDROP","LPS","55.0","-117.24339958","32.93673484"
"TEARDROP","LPS","55.0","-117.24403951","32.93769941"
"TEARDROP","LPS","55.0","-117.24296461","32.94061959"
"TEARDROP","LPS","55.0","-117.2447592","32.94629073"
"TEARDROP","LPS","55.0","-117.24436361","32.94712709"
"TEARDROP","LPS","55.0","-117.24734543","32.9503162"
"TEARDROP","LPS","90.0","-117.24669607","32.9564084"
"TEARDROP","LPS","55.0","-117.24994318","32.95813889"
"TEARDROP","LPS","55.0","-117.25017116","32.95740825"
"PENDANT","LPS","55.0","-117.21147417","32.9541983"
"TEARDROP","LPS","55.0","-117.25206347","32.9570679"
"TEARDROP","LPS","55.0","-117.24772614","32.95642502"
"TEARDROP","LPS","55.0","-117.24918347","32.95729205"
"TEARDROP","LPS","55.0","-117.24749248","32.95566623"
"TEARDROP","LPS","55.0","-117.24837928","32.95554198"
"TEARDROP","LPS","55.0","-117.24928606","32.95571779"
"COBRA","IND","85.0","-117.25264645","32.93847512"
"TEARDROP","LPS","55.0","-117.24654128","32.9355768"
"COBRA","IND","85.0","-117.25342529","32.93714751"
"TEARDROP","LPS","55.0","-117.24381689","32.93866242"
"TEARDROP","LPS","55.0","-117.24281565","32.93974453"
"TEARDROP","LPS","55.0","-117.24380236","32.94479795"
"TEARDROP","LPS","55.0","-117.2444527","32.94480831"
"TEARDROP","LPS","55.0","-117.24443298","32.94563758"
"TEARDROP","LPS","55.0","-117.24734294","32.95185773"
"SHOEBOX","HPS","150.0","-117.23678582","32.95588685"
"TEARDROP","LPS","55.0","-117.24232168","32.93531362"
"TEARDROP","LPS","55.0","-117.24220106","32.93660924"
"COBRA","LPS","55.0","-117.21282611","32.95493676"
"COBRA","LPS","55.0","-117.2128705","32.9542949"
"COBRA","LPS","35.0","-117.21061863","32.95385614"
"SHOEBOX","HPS","150.0","-117.25553855","32.93437633"
"SHOEBOX","HPS","150.0","-117.25094196","32.93213609"
"TEARDROP","LPS","55.0","-117.24716342","32.9540726"
"TEARDROP","LPS","55.0","-117.24963315","32.95375425"
"TEARDROP","LPS","55.0","-117.24659372","32.94598361"
"TEARDROP","LPS","55.0","-117.245235","32.94703411"
"COBRA","IND","85.0","-117.25639016","32.93626936"
"TEARDROP","LPS","55.0","-117.24408577","32.94648137"
"COBRA","LPS","35.0","-117.21874428","32.95092242"
"COBRA","LPS","55.0","-117.21624532","32.94701707"
"TEARDROP","LPS","55.0","-117.2442262","32.93471669"
"TEARDROP","LPS","55.0","-117.24374223","32.93535504"
"TEARDROP","LPS","55.0","-117.25198418","32.95825428"
"TEARDROP","LPS","55.0","-117.25116736","32.9583485"
"TEARDROP","LPS","55.0","-117.24868974","32.95645542"
"TEARDROP","LPS","55.0","-117.24962416","32.95510579"
"TEARDROP","LPS","55.0","-117.24549177","32.93704713"
"TEARDROP","LPS","55.0","-117.24208798","32.93781732"
"TEARDROP","HPS","150.0","-117.24679772","32.94252174"
"TEARDROP","LPS","55.0","-117.24394583","32.94564321"
"COBRA","IND","85.0","-117.24031672","32.95307727"
"COBRA","LPS","55.0","-117.21419103","32.94914606"
"COBRA","LPS","55.0","-117.21902966","32.94472387"
"TEARDROP","LPS","55.0","-117.24482242","32.93497341"
"COBRA","LPS","55.0","-117.21098361","32.94918879"
"TEARDROP","LPS","55.0","-117.24432024","32.93705991"
"COBRA","IND","85.0","-117.24928159","32.93233877"
"COBRA","IND","85.0","-117.25044555","32.93440486"
"COBRA","IND","85.0","-117.25606805","32.93619343"
"TEARDROP","LPS","55.0","-117.24253873","32.93827712"
"TEARDROP","LPS","55.0","-117.24315254","32.94158362"
"TEARDROP","LPS","55.0","-117.24461787","32.9436741"
"TEARDROP","LPS","55.0","-117.24584666","32.94400144"
"TEARDROP","LPS","55.0","-117.24364205","32.94303286"
"TEARDROP","LPS","55.0","-117.24492007","32.94743536"
"COBRA","IND","85.0","-117.23784949","32.90587836"
"COBRA","IND","85.0","-117.24234741","32.90556962"
"COBRA","LPS","90.0","-117.21604731","32.90009251"
"COBRA","IND","85.0","-117.22558084","32.91290092"
"COBRA","IND","85.0","-117.22420429","32.91142127"
"COBRA","IND","85.0","-117.22331653","32.91138745"
"COBRA","IND","85.0","-117.2214424","32.91200761"
"COBRA","IND","165.0","-117.22110317","32.91208292"
"COBRA","IND","85.0","-117.21905673","32.91263859"
"COBRA","IND","85.0","-117.23807949","32.90479804"
"COBRA","IND","85.0","-117.22551054","32.91220874"
"COBRA","IND","85.0","-117.22479983","32.91183262"
"COBRA","IND","85.0","-117.21985882","32.9128284"
"COBRA","IND","85.0","-117.21758433","32.90353942"
"COBRA","IND","85.0","-117.22244525","32.91141217"
"COBRA","IND","85.0","-117.22055523","32.91248974"
"COBRA","IND","85.0","-117.21729255","32.91573168"
"COBRA","IND","85.0","-117.24179289","32.90447726"
"COBRA","HPS","150.0","-117.22905857","32.91522981"
"COBRA","IND","85.0","-117.21807866","32.9128072"
"COBRA","IND","85.0","-117.23869598","32.90269366"
"COBRA","IND","85.0","-117.23818855","32.90407004"
"COBRA","IND","85.0","-117.24275101","32.90548937"
"COBRA","IND","85.0","-117.22195609","32.91144862"
"COBRA","IND","85.0","-117.21847142","32.91284813"
"COBRA","IND","85.0","-117.21718901","32.91430611"
"COBRA","IND","85.0","-117.21732976","32.91511583"
"COBRA","IND","85.0","-117.21940447","32.90361891"
"COBRA","IND","85.0","-117.21722879","32.91373281"
"COBRA","IND","85.0","-117.21734692","32.91404406"
"COBRA","IND","85.0","-117.21814353","32.92242845"
"COBRA","IND","85.0","-117.21886361","32.92152088"
"COBRA","IND","85.0","-117.22687592","32.92384229"
"COBRA","IND","85.0","-117.21985243","32.9212146"
"COBRA","IND","85.0","-117.22751618","32.92324917"
"COBRA","IND","165.0","-117.21624331","32.9198014"
"COBRA","IND","85.0","-117.21976598","32.92196043"
"COBRA","IND","85.0","-117.2174719","32.92161009"
"COBRA","IND","85.0","-117.21713731","32.92267681"
"COBRA","IND","165.0","-117.21614882","32.92056896"
"COBRA","IND","85.0","-117.22619256","32.92418281"
"COBRA","IND","85.0","-117.22581282","32.92462814"
"PENDANT","LPS","35.0","-117.2294256","32.94016274"
"COBRA","IND","85.0","-117.2187365","32.92249779"
"COBRA","IND","85.0","-117.21823825","32.92164324"
"COBRA","IND","165.0","-117.21613324","32.91915119"
"COBRA","LPS","55.0","-117.22505382","32.94265366"
"COBRA","IND","85.0","-117.21236928","32.92343091"
"COBRA","IND","85.0","-117.22493673","32.92190806"
"COBRA","IND","85.0","-117.21680204","32.92190898"
"COBRA","IND","85.0","-117.22688814","32.92352898"
"COBRA","IND","85.0","-117.22629238","32.92434378"
"COBRA","IND","85.0","-117.21748693","32.91478333"
"COBRA","IND","85.0","-117.23843236","32.96120362"
"COBRA","IND","85.0","-117.23930428","32.96120184"
"COBRA","IND","85.0","-117.24122883","32.95946772"
"COBRA","IND","85.0","-117.23989085","32.96011882"
"COBRA","IND","85.0","-117.24080183","32.95913473"
"COBRA","IND","85.0","-117.23964155","32.95963459"
"COBRA","IND","85.0","-117.24028993","32.95878663"
"COBRA","IND","85.0","-117.23923671","32.958582"
"COBRA","IND","85.0","-117.23921804","32.95937378"
"COBRA","IND","85.0","-117.23918985","32.96050095"
"COBRA","IND","85.0","-117.2383782","32.9605318"
"COBRA","IND","85.0","-117.23838269","32.95954081"
"COBRA","IND","85.0","-117.23832412","32.95874837"
"COBRA","IND","85.0","-117.23766465","32.95949541"
"COBRA","IND","85.0","-117.23681388","32.96022986"
"COBRA","IND","85.0","-117.23687244","32.95899815"
"COBRA","IND","85.0","-117.23807719","32.95805015"
"COBRA","IND","85.0","-117.23654877","32.9585661"
"COBRA","IND","85.0","-117.23695463","32.96128602"
"COBRA","IND","85.0","-117.23646307","32.96200058"
"COBRA","IND","85.0","-117.23591451","32.96239325"
"COBRA","IND","85.0","-117.23623692","32.96309841"
"COBRA","IND","85.0","-117.23518618","32.96277491"
"COBRA","IND","85.0","-117.23661188","32.96294094"
"COBRA","IND","85.0","-117.23703136","32.96254057"
"COBRA","IND","85.0","-117.23822095","32.96167956"
"COBRA","IND","85.0","-117.23683498","32.96079561"
"COBRA","IND","85.0","-117.23595969","32.95847435"
"COBRA","IND","85.0","-117.23640291","32.95723402"
"COBRA","IND","85.0","-117.23565112","32.95710605"
"COBRA","IND","85.0","-117.23489724","32.9570999"
"COBRA","IND","85.0","-117.2348992","32.95963909"
"COBRA","IND","85.0","-117.23518763","32.9605018"
"COBRA","IND","85.0","-117.23579804","32.9610737"
"COBRA","IND","85.0","-117.23526571","32.95853327"
"COBRA","IND","85.0","-117.23577869","32.95964754"
"COBRA","IND","85.0","-117.23517879","32.96205774"
"COBRA","IND","85.0","-117.23618842","32.96144872"
"COBRA","IND","85.0","-117.23411759","32.96514098"
"COBRA","IND","85.0","-117.23405273","32.96559282"
"COBRA","IND","85.0","-117.23382477","32.96583957"
"COBRA","IND","85.0","-117.23311583","32.96524136"
"COBRA","IND","85.0","-117.23063599","32.96748605"
"COBRA","IND","85.0","-117.23111101","32.96847951"
"COBRA","IND","85.0","-117.2306591","32.96679053"
"COBRA","IND","85.0","-117.23121963","32.96661308"
"COBRA","IND","85.0","-117.23290865","32.96672925"
"COBRA","IND","85.0","-117.23386025","32.96684172"
"COBRA","IND","85.0","-117.23495814","32.96690058"
"COBRA","IND","85.0","-117.23489111","32.96638286"
"COBRA","IND","85.0","-117.23389543","32.96625962"
"COBRA","IND","85.0","-117.23274178","32.96609375"
"COBRA","IND","85.0","-117.23295077","32.96586702"
"COBRA","IND","85.0","-117.23411899","32.96472645"
"COBRA","IND","85.0","-117.23342626","32.96451559"
